sku,national_inv,lead_time,in_transit_qty,forecast_3_month,forecast_6_month,forecast_9_month,sales_1_month,sales_3_month,sales_6_month,sales_9_month,min_bank,potential_issue,pieces_past_due,perf_6_month_avg,perf_12_month_avg,local_bo_qty,deck_risk,oe_constraint,ppap_risk,stop_auto_buy,rev_stop,went_on_backorder
3070432,6.0,2.0,0.0,0.0,4.0,8.0,3.0,4.0,9.0,12.0,1.0,No,0.0,1.0,0.97,0.0,No,No,No,Yes,No,No
2058305,10.0,8.0,5.0,40.0,85.0,130.0,16.0,46.0,92.0,138.0,18.0,No,5.0,0.84,0.86,0.0,No,No,No,Yes,No,No
2928697,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,No,0.0,0.7,0.66,0.0,Yes,No,Yes,Yes,No,No
1593452,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.68,0.66,0.0,No,No,No,Yes,No,No
1414962,92.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.8,0.91,0.0,No,No,No,Yes,No,No
1296276,16.0,8.0,0.0,4.0,15.0,37.0,8.0,24.0,53.0,73.0,0.0,No,0.0,0.98,0.99,0.0,No,No,No,Yes,No,No
3114102,13.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.48,0.48,0.0,Yes,No,No,Yes,No,No
1144492,3619.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,No,0.0,0.07,0.13,0.0,No,No,No,Yes,No,No
3143192,8.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,1.0,No,0.0,0.99,0.99,0.0,No,No,No,Yes,No,No
2977827,4.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.82,0.89,0.0,Yes,No,Yes,Yes,No,No
1676114,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.8,0.82,0.0,Yes,No,No,Yes,No,No
1664738,4.0,16.0,0.0,6.0,6.0,8.0,1.0,2.0,10.0,16.0,0.0,No,2.0,0.62,0.62,0.0,No,No,No,Yes,No,No
2938141,373.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,No,0.0,0.99,0.99,0.0,No,No,No,Yes,No,No
3041015,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,No,0.0,0.7,0.73,0.0,No,No,No,Yes,No,No
1389498,1.0,,0.0,0.0,0.0,0.0,0.0,4.0,5.0,8.0,0.0,No,0.0,-99.0,-99.0,0.0,Yes,No,No,Yes,No,No
1411084,476.0,0.0,64.0,732.0,1464.0,2292.0,249.0,799.0,1494.0,2133.0,220.0,No,0.0,0.0,0.0,0.0,No,No,No,No,No,No
1759527,0.0,4.0,0.0,9.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,No,2.0,0.73,0.78,0.0,Yes,No,No,Yes,No,No
2183127,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.73,0.76,0.0,No,No,No,Yes,No,No
2924804,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,No,0.0,0.7,0.66,0.0,No,No,No,Yes,No,No
1765488,23.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.96,0.85,0.0,No,No,No,Yes,No,No
1552351,115.0,8.0,0.0,0.0,0.0,0.0,10.0,24.0,61.0,104.0,6.0,No,0.0,0.88,0.91,0.0,No,No,No,Yes,No,No
3230899,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,No,0.0,0.9,0.9,0.0,No,No,No,Yes,No,No
3091806,151.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,0.0,No,0.0,0.83,0.69,0.0,No,No,No,Yes,No,No
1576605,5.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,No,0.0,0.78,0.86,0.0,No,No,No,Yes,No,No
3004023,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,No,0.0,0.98,0.98,0.0,No,No,No,Yes,No,No
2998295,32.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,No,0.0,0.98,0.99,0.0,No,No,No,Yes,No,No
2997178,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.18,0.33,0.0,No,No,No,Yes,No,No
1448980,328.0,8.0,3.0,0.0,0.0,17.0,44.0,127.0,226.0,335.0,60.0,No,0.0,0.25,0.37,0.0,No,No,No,Yes,No,No
2118031,57.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,13.0,18.0,0.0,No,0.0,0.85,0.92,0.0,No,No,No,Yes,No,No
2001449,84.0,9.0,0.0,75.0,129.0,174.0,15.0,43.0,102.0,167.0,27.0,No,0.0,0.92,0.83,0.0,No,No,No,Yes,No,No
2845346,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.73,0.79,0.0,No,No,No,Yes,No,No
1986763,50.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,23.0,0.0,No,0.0,1.0,1.0,0.0,No,No,No,Yes,No,No
3257338,16.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,10.0,0.0,No,0.0,0.99,0.94,0.0,No,No,No,Yes,No,No
1877024,745.0,8.0,8.0,500.0,500.0,1000.0,106.0,423.0,790.0,1298.0,153.0,No,0.0,0.88,0.87,0.0,No,No,No,Yes,No,No
1807823,11.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,No,0.0,0.63,0.72,0.0,No,No,No,Yes,No,No
3159537,34.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.95,0.96,0.0,No,No,Yes,Yes,No,No
3107590,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.73,0.78,0.0,No,No,No,Yes,No,No
1376965,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,0.0,0.56,0.46,0.0,No,No,Yes,Yes,No,No
1332535,0.0,8.0,0.0,5.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.46,0.35,0.0,Yes,No,No,Yes,No,No
2144193,64.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,12.0,2.0,No,0.0,0.16,0.1,0.0,No,No,Yes,Yes,No,No
1491265,45.0,8.0,0.0,0.0,0.0,0.0,2.0,14.0,23.0,35.0,1.0,No,0.0,0.98,0.99,0.0,No,No,No,Yes,No,No
1324817,201.0,12.0,0.0,200.0,200.0,400.0,34.0,150.0,324.0,508.0,35.0,No,0.0,0.96,0.86,0.0,No,No,No,Yes,No,No
2237495,9.0,,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,No,0.0,-99.0,-99.0,0.0,No,No,Yes,No,No,No
1588851,74.0,52.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,15.0,3.0,No,0.0,0.52,0.68,0.0,Yes,No,Yes,Yes,No,No
2939543,278.0,8.0,110.0,826.0,1776.0,2946.0,236.0,1006.0,2225.0,2646.0,204.0,No,0.0,0.87,0.9,0.0,No,No,No,Yes,No,No
3042269,17196.0,4.0,3.0,0.0,0.0,0.0,48.0,145.0,328.0,675.0,38.0,No,0.0,0.73,0.78,0.0,No,No,Yes,Yes,No,No
2060691,9.0,3.0,0.0,0.0,0.0,10.0,3.0,6.0,7.0,7.0,1.0,No,0.0,0.94,0.97,0.0,Yes,No,No,Yes,No,No
1571348,21.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.97,0.97,0.0,No,No,Yes,Yes,No,No
2045588,205.0,8.0,22.0,221.0,477.0,733.0,67.0,241.0,489.0,741.0,160.0,No,0.0,0.92,0.84,0.0,No,No,Yes,Yes,No,No
1298336,16.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,32.0,35.0,0.0,No,0.0,1.0,1.0,0.0,No,No,No,Yes,No,No
3271229,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.18,0.33,0.0,Yes,No,No,Yes,No,No
1957678,12.0,8.0,16.0,0.0,18.0,27.0,5.0,12.0,31.0,54.0,6.0,No,0.0,0.85,0.88,0.0,No,No,No,Yes,No,No
3041715,180.0,8.0,43.0,25.0,80.0,159.0,40.0,115.0,232.0,392.0,41.0,No,0.0,0.83,0.7,0.0,No,No,No,Yes,No,No
1534872,9.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,8.0,0.0,No,0.0,0.42,0.36,0.0,No,No,No,Yes,No,No
1265584,1166.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,No,0.0,0.8,0.92,0.0,Yes,No,No,Yes,No,No
1664256,0.0,17.0,0.0,6.0,6.0,6.0,0.0,1.0,1.0,3.0,0.0,No,0.0,0.71,0.75,0.0,No,No,No,Yes,No,No
1620989,72.0,5.0,18.0,290.0,519.0,733.0,123.0,362.0,641.0,933.0,69.0,No,10.0,0.73,0.68,0.0,No,No,No,Yes,No,No
1666101,6.0,8.0,0.0,24.0,24.0,24.0,5.0,10.0,13.0,17.0,0.0,No,0.0,0.61,0.57,0.0,No,No,Yes,Yes,No,No
2300331,63.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,-99.0,-99.0,0.0,Yes,No,No,Yes,No,No
3103363,186.0,4.0,108.0,304.0,608.0,608.0,87.0,244.0,419.0,595.0,75.0,No,0.0,0.97,0.94,0.0,Yes,No,No,No,No,No
3153007,38.0,8.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,0.0,No,0.0,1.0,0.99,0.0,No,No,No,Yes,No,No
1715276,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.78,0.78,0.0,No,No,No,Yes,No,No
1547295,2716.0,8.0,10.0,0.0,0.0,0.0,26.0,101.0,202.0,290.0,40.0,No,0.0,-99.0,-99.0,0.0,No,No,No,Yes,No,No
1573905,611.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,No,0.0,0.96,0.97,0.0,No,No,No,Yes,No,No
1267404,7.0,,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,No,0.0,-99.0,-99.0,0.0,No,No,No,Yes,No,No
1845128,20.0,2.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,0.0,No,0.0,0.68,0.64,0.0,No,No,No,Yes,No,No
1112775,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.71,0.45,0.0,No,No,No,Yes,No,No
1227461,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.82,0.79,0.0,No,No,No,Yes,No,No
1287586,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.89,0.88,0.0,No,No,No,Yes,No,No
1302917,34.0,2.0,8.0,100.0,160.0,260.0,16.0,54.0,108.0,169.0,24.0,No,0.0,0.87,0.89,0.0,No,No,Yes,Yes,No,No
3152609,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,-99.0,-99.0,0.0,Yes,No,No,Yes,No,No
1670450,15.0,2.0,24.0,72.0,216.0,288.0,21.0,36.0,43.0,48.0,11.0,No,0.0,0.85,0.8,0.0,Yes,No,No,Yes,No,No
2265349,470.0,8.0,0.0,0.0,0.0,0.0,40.0,102.0,144.0,184.0,11.0,No,0.0,1.0,0.99,0.0,No,No,No,Yes,No,No
2292116,377.0,8.0,92.0,120.0,240.0,480.0,75.0,259.0,443.0,578.0,60.0,No,0.0,1.0,0.99,0.0,No,No,No,Yes,No,No
3045755,149.0,9.0,0.0,0.0,0.0,0.0,1.0,6.0,10.0,15.0,1.0,No,0.0,0.95,0.89,0.0,No,No,Yes,Yes,No,No
1211874,147.0,4.0,14.0,100.0,250.0,350.0,25.0,111.0,227.0,352.0,39.0,No,0.0,1.0,0.97,0.0,No,No,No,Yes,No,No
1281421,18.0,8.0,0.0,13.0,25.0,37.0,5.0,11.0,24.0,44.0,5.0,No,0.0,0.08,0.05,0.0,No,No,Yes,Yes,No,No
2292394,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.99,0.99,0.0,No,No,Yes,Yes,No,No
2080754,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,-99.0,-99.0,0.0,No,No,Yes,Yes,No,No
2165477,11.0,12.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.48,0.48,0.0,Yes,No,No,Yes,No,No
1161166,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.69,0.68,0.0,No,No,No,Yes,No,No
1932692,107.0,8.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,6.0,3.0,No,0.0,0.38,0.38,0.0,No,No,No,Yes,No,No
1647082,34.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,No,0.0,0.65,0.75,0.0,No,No,No,Yes,No,No
1856413,29.0,8.0,0.0,0.0,0.0,0.0,1.0,3.0,10.0,18.0,0.0,No,0.0,0.84,0.86,0.0,No,No,No,Yes,No,No
1638472,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.63,0.72,0.0,No,No,No,Yes,No,No
3136310,129.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3.0,No,0.0,0.57,0.7,0.0,No,No,No,Yes,No,No
1740242,24.0,4.0,0.0,30.0,30.0,60.0,7.0,21.0,33.0,51.0,4.0,No,0.0,1.0,0.99,0.0,No,No,No,Yes,No,No
2926543,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.66,0.66,0.0,No,No,No,Yes,No,No
1277715,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,No,0.0,1.0,0.92,0.0,No,No,No,Yes,No,No
1963851,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.78,0.78,0.0,Yes,No,No,Yes,No,No
1613291,18.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.44,0.23,0.0,Yes,No,Yes,No,No,No
3120807,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,0.0,0.57,0.68,0.0,No,No,No,Yes,No,No
1572769,24.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.8,0.83,0.0,No,No,No,Yes,No,No
1387558,48.0,8.0,1.0,15.0,24.0,60.0,14.0,39.0,87.0,121.0,0.0,No,0.0,0.95,0.96,0.0,No,No,No,Yes,No,No
1448168,2.0,4.0,0.0,1.0,2.0,3.0,0.0,1.0,1.0,2.0,1.0,No,0.0,0.24,0.14,0.0,Yes,No,No,Yes,No,No
1286594,904.0,8.0,0.0,0.0,0.0,0.0,0.0,26.0,32.0,34.0,8.0,No,0.0,1.0,0.84,0.0,No,No,No,Yes,No,No
3112873,9.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,5.0,1.0,No,0.0,0.7,0.66,0.0,No,No,Yes,Yes,No,No
3045409,40.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.83,0.69,0.0,No,No,No,Yes,No,No
2869326,44.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,0.0,0.73,0.79,0.0,No,No,No,Yes,No,No
2908966,76.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,-99.0,-99.0,0.0,Yes,No,No,No,No,No
2868833,95.0,,25.0,0.0,0.0,0.0,14.0,46.0,111.0,199.0,32.0,No,0.0,-99.0,-99.0,0.0,Yes,No,No,Yes,No,No
2861761,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.85,0.82,0.0,No,No,No,Yes,No,No
1984939,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.99,0.98,0.0,No,No,No,Yes,No,No
1260044,291.0,2.0,86.0,129.0,301.0,430.0,89.0,229.0,403.0,511.0,93.0,No,0.0,0.97,0.75,0.0,No,No,No,Yes,No,No
3135547,36.0,2.0,0.0,0.0,0.0,0.0,4.0,10.0,13.0,16.0,0.0,No,0.0,0.84,0.9,0.0,Yes,No,Yes,Yes,No,No
2114440,5350.0,,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,5.0,No,0.0,-99.0,-99.0,0.0,Yes,No,No,No,No,No
1788127,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.59,0.61,0.0,No,No,No,Yes,No,No
2052323,104.0,,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,1.0,No,0.0,-99.0,-99.0,0.0,Yes,No,No,Yes,No,No
1717101,23.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.78,0.74,0.0,Yes,No,No,Yes,No,No
1325805,13.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.82,0.79,0.0,Yes,No,Yes,Yes,No,No
1677730,15.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,1.0,1.0,0.0,No,No,No,Yes,No,No
2037232,11.0,8.0,4.0,14.0,24.0,44.0,5.0,32.0,46.0,75.0,3.0,No,4.0,0.76,0.78,0.0,No,No,No,Yes,No,No
1717112,60.0,4.0,1.0,0.0,0.0,0.0,3.0,9.0,24.0,40.0,1.0,No,0.0,0.97,0.98,0.0,No,No,No,Yes,No,No
3205892,18.0,2.0,0.0,0.0,8.0,20.0,1.0,10.0,16.0,31.0,1.0,No,0.0,0.7,0.71,0.0,No,No,No,Yes,No,No
1228638,1167.0,15.0,0.0,0.0,0.0,0.0,2.0,15.0,24.0,33.0,0.0,No,0.0,0.06,0.09,0.0,No,No,No,Yes,No,No
2804305,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.98,0.98,0.0,No,No,No,Yes,No,No
1154087,19.0,4.0,0.0,9.0,18.0,27.0,2.0,15.0,27.0,38.0,0.0,No,0.0,0.77,0.8,0.0,No,No,No,Yes,No,No
1246531,164.0,4.0,21.0,240.0,480.0,630.0,49.0,169.0,328.0,508.0,66.0,No,0.0,1.0,0.97,0.0,No,No,No,Yes,No,No
1637530,7.0,12.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,4.0,0.0,No,0.0,0.63,0.72,0.0,No,No,No,Yes,No,No
1875946,76.0,8.0,35.0,8.0,71.0,144.0,13.0,57.0,127.0,192.0,41.0,No,0.0,0.81,0.67,0.0,No,No,No,Yes,No,No
3212100,18.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,No,0.0,0.46,0.68,0.0,Yes,No,No,Yes,No,No
3045495,205.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,No,0.0,0.95,0.96,0.0,No,No,No,Yes,No,No
2839861,14.0,8.0,0.0,8.0,8.0,16.0,4.0,13.0,25.0,46.0,0.0,No,0.0,0.99,0.98,0.0,No,No,No,Yes,No,No
3070117,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,No,0.0,0.98,0.98,0.0,No,No,No,Yes,No,No
2905584,14.0,2.0,0.0,0.0,12.0,12.0,3.0,7.0,14.0,20.0,1.0,No,0.0,0.92,0.9,0.0,No,No,No,Yes,No,No
1545652,111.0,,0.0,0.0,0.0,0.0,1.0,6.0,19.0,31.0,24.0,No,0.0,-99.0,-99.0,0.0,Yes,No,No,Yes,No,No
1260105,480.0,8.0,0.0,0.0,0.0,0.0,21.0,58.0,114.0,188.0,90.0,No,0.0,0.98,0.99,0.0,No,No,No,Yes,No,No
1496467,742.0,8.0,29.0,0.0,0.0,0.0,41.0,126.0,249.0,425.0,58.0,No,0.0,0.97,0.96,0.0,No,No,No,Yes,No,No
1229610,190.0,14.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,10.0,0.0,No,0.0,0.0,0.1,0.0,Yes,No,No,Yes,No,No
2251980,13.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,No,0.0,0.73,0.76,0.0,Yes,No,No,Yes,No,No
2151774,24.0,8.0,15.0,29.0,65.0,89.0,5.0,38.0,63.0,84.0,10.0,No,0.0,1.0,0.99,0.0,No,No,No,Yes,No,No
3238457,17.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.73,0.78,0.0,No,No,No,Yes,No,No
3227874,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,-99.0,-99.0,0.0,No,No,No,Yes,No,No
2241998,503.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.99,0.94,0.0,No,No,Yes,Yes,No,No
3059771,89.0,2.0,26.0,82.0,194.0,278.0,22.0,77.0,199.0,265.0,51.0,No,0.0,0.99,0.99,0.0,No,No,No,Yes,No,No
2149376,3.0,,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,No,0.0,-99.0,-99.0,0.0,Yes,No,No,Yes,No,No
3201033,2.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,No,0.0,1.0,0.98,0.0,No,No,No,Yes,No,No
1204119,10.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,No,0.0,0.82,0.79,0.0,No,No,No,Yes,No,No
1975472,98.0,2.0,13.0,76.0,190.0,285.0,15.0,54.0,191.0,254.0,56.0,No,0.0,0.6,0.58,0.0,No,No,No,Yes,No,No
1318554,83.0,3.0,37.0,0.0,72.0,144.0,16.0,53.0,121.0,158.0,40.0,No,0.0,0.95,0.97,0.0,No,No,No,Yes,No,No
1435806,39.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,27.0,0.0,No,0.0,0.99,0.96,0.0,No,No,No,Yes,No,No
2862282,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.83,0.85,0.0,No,No,No,Yes,No,No
1510675,7.0,3.0,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.94,0.9,0.0,No,No,No,Yes,No,No
1899116,255.0,8.0,0.0,100.0,200.0,200.0,33.0,130.0,311.0,510.0,56.0,No,0.0,0.43,0.66,0.0,No,No,Yes,Yes,No,No
1770674,2.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,No,0.0,0.42,0.36,0.0,No,No,No,Yes,No,No
1548441,207.0,2.0,54.0,207.0,495.0,751.0,98.0,352.0,713.0,807.0,166.0,No,0.0,0.96,0.95,0.0,No,No,No,Yes,No,No
1441422,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,No,0.0,0.86,0.89,0.0,No,No,No,Yes,No,No
1911269,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.78,0.78,0.0,No,No,No,Yes,No,No
2896084,9.0,8.0,0.0,252.0,252.0,252.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.92,0.96,0.0,No,No,No,Yes,No,No
1822468,16.0,8.0,0.0,0.0,0.0,0.0,1.0,4.0,7.0,11.0,5.0,No,0.0,0.96,0.97,0.0,No,No,No,Yes,No,No
3104255,138.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,-99.0,0.5,0.0,No,No,No,Yes,No,No
1508968,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.78,0.78,0.0,No,No,No,Yes,No,No
2143838,0.0,4.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.22,0.14,0.0,Yes,No,No,Yes,No,No
3180478,20.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.82,0.84,0.0,No,No,No,Yes,No,No
1407767,0.0,2.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.42,0.36,0.0,Yes,No,No,Yes,No,No
2981250,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.57,0.68,0.0,No,No,No,Yes,No,No
2179660,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,-99.0,-99.0,0.0,No,No,Yes,Yes,No,No
2123571,0.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.0,0.01,0.0,Yes,No,No,Yes,No,No
2897511,199.0,5.0,169.0,249.0,354.0,488.0,57.0,195.0,405.0,635.0,86.0,No,0.0,0.73,0.7,63.0,No,No,No,Yes,No,No
2897375,4.0,8.0,0.0,0.0,1.0,3.0,0.0,1.0,3.0,10.0,0.0,No,0.0,0.68,0.49,0.0,No,No,Yes,Yes,No,No
2196759,48.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.54,0.65,0.0,No,No,No,Yes,No,No
2934387,1.0,,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,2.0,No,0.0,-99.0,-99.0,0.0,Yes,No,No,Yes,No,No
1959417,132.0,4.0,39.0,39.0,78.0,117.0,12.0,59.0,130.0,192.0,25.0,No,0.0,0.73,0.78,0.0,No,No,No,Yes,No,No
1706601,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.53,0.54,0.0,Yes,No,No,Yes,No,No
3006075,31.0,12.0,0.0,0.0,24.0,36.0,1.0,12.0,38.0,55.0,6.0,No,0.0,0.61,0.72,0.0,No,No,No,Yes,No,No
1655355,2.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,No,0.0,1.0,0.9,0.0,No,No,No,Yes,No,No
2185036,247.0,8.0,31.0,825.0,1575.0,2400.0,307.0,853.0,2127.0,2616.0,177.0,No,0.0,0.45,0.41,0.0,No,No,No,Yes,No,No
2810139,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.73,0.78,0.0,No,No,No,Yes,No,No
3073426,117.0,8.0,0.0,6.0,51.0,87.0,8.0,34.0,123.0,235.0,49.0,No,0.0,0.14,0.28,0.0,No,No,No,Yes,No,No
1133467,3.0,2.0,0.0,0.0,2.0,3.0,1.0,2.0,4.0,5.0,1.0,No,0.0,0.82,0.68,0.0,No,No,No,Yes,No,No
2225164,7.0,8.0,0.0,20.0,40.0,60.0,7.0,17.0,29.0,43.0,0.0,No,0.0,0.7,0.53,0.0,No,No,Yes,Yes,No,No
